trace_id,cell_type,panel,contrast,width_led,direction,color,time_ms,vm_mv
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-117.515923566879,12.35
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-115.60509554140128,12.7
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-113.69426751592363,13.0
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-111.78343949044591,13.3
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-109.8726114649682,13.6
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-107.96178343949049,13.8
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-106.05095541401278,14.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-104.14012738853506,14.4
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-102.22929936305735,14.6
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-100.31847133757958,14.75
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-98.40764331210192,14.9
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-96.49681528662421,14.95
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-94.5859872611465,15.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-92.67515923566879,15.35
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-90.76433121019107,15.6
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-88.85350318471342,15.8
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-86.94267515923559,16.05
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-85.03184713375794,16.3
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-83.12101910828022,16.7
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-81.21019108280257,16.85
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-79.2993630573248,17.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-77.38853503184714,17.35
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-75.47770700636943,17.5
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-73.56687898089172,17.55
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-71.656050955414,17.75
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-69.74522292993629,17.85
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-67.83439490445858,17.9
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-65.92356687898081,18.0
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-64.01273885350321,18.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-62.101910828025495,18.15
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-60.19108280254778,18.25
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-58.28025477707007,18.25
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-56.3694267515923,18.25
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-54.458598726114644,18.25
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-52.547770700636875,18.25
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-50.63694267515922,18.15
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-48.726114649681506,18.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-46.81528662420385,18.05
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-44.90445859872614,18.0
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-42.993630573248424,18.0
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-41.08280254777071,18.0
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-39.171974522293,18.0
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-37.261146496815286,18.0
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-35.35031847133757,18.05
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-33.43949044585986,18.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-31.528662420382148,18.15
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-29.61783439490449,18.2
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-27.70700636942678,18.25
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-25.796178343949123,18.25
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-23.885350318471296,18.25
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-21.974522292993584,18.25
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-20.063694267515928,18.25
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-18.152866242038215,18.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-16.242038216560502,18.0
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-14.33121019108279,17.95
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-12.420382165605133,17.75
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-10.50955414012742,17.6
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-8.598726114649708,17.5
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-6.687898089171995,17.5
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-4.777070063694282,17.3
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-2.866242038216626,17.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,-0.9554140127388564,16.95
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,0.9554140127388564,16.8
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,2.866242038216569,16.65
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,4.777070063694225,16.4
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,6.687898089171995,16.15
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,8.598726114649708,15.85
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,10.509554140127364,15.6
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,12.420382165605076,15.35
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,14.33121019108279,15.15
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,16.242038216560502,14.95
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,18.152866242038215,14.7
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,20.063694267515928,14.4
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,21.974522292993584,14.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,23.885350318471296,13.75
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,25.79617834394901,13.4
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,27.707006369426722,13.0
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,29.617834394904378,12.6
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,31.528662420382148,12.15
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,33.43949044585992,11.7
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,35.35031847133757,11.35
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,37.261146496815286,10.9
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,39.171974522293,10.5
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,41.082802547770655,10.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,42.993630573248424,9.8
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,44.90445859872608,9.4
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,46.81528662420379,9.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,48.726114649681506,8.65
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,50.63694267515922,8.25
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,52.547770700636875,7.9
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,54.45859872611459,7.6
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,56.369426751592414,7.25
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,58.28025477707001,6.9
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,60.191082802547726,6.6
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,62.10191082802544,6.3
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,64.01273885350315,6.05
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,65.92356687898086,5.75
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,67.83439490445858,5.5
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,69.74522292993629,5.2
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,71.656050955414,4.95
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,73.56687898089172,4.8
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,75.47770700636943,4.6
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,77.38853503184714,4.4
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,79.29936305732485,4.2
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,81.21019108280257,4.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,83.12101910828028,3.95
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,85.03184713375799,3.8
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,86.9426751592357,3.7
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,88.85350318471342,3.0
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,90.76433121019113,2.7
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,92.67515923566884,2.55
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,94.58598726114656,2.45
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,96.49681528662427,2.25
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,98.40764331210198,2.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,100.3184713375797,1.9
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,102.2292993630573,1.75
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,104.140127388535,1.65
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,106.05095541401272,1.45
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,107.96178343949043,1.2
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,109.87261146496814,1.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,111.78343949044586,0.95
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,113.69426751592357,0.8
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,115.60509554140128,0.65
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,117.515923566879,0.55
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,119.42675159235671,0.4
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,121.33757961783442,0.25
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,123.24840764331213,0.15
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,125.15923566878985,0.05
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,127.07006369426756,-0.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,128.98089171974527,-0.2
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,130.89171974522299,-0.25
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,132.8025477707007,-0.35
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,134.7133757961784,-0.5
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,136.624203821656,-0.6
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,138.53503184713372,-0.65
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,140.44585987261144,-0.8
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,142.35668789808915,-0.9
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,144.26751592356686,-1.0
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,146.17834394904457,-1.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,148.0891719745223,-1.2
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,150.0,-1.3
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,151.9108280254777,-1.35
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,153.82165605095543,-1.4
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,155.73248407643314,-1.5
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,157.64331210191085,-1.5
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,159.55414012738856,-1.5
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,161.46496815286628,-1.6
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,163.375796178344,-1.65
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,165.2866242038217,-1.7
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,167.19745222929942,-1.7
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,169.10828025477713,-1.7
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,171.01910828025473,-1.8
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,172.92993630573244,-1.85
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,174.84076433121015,-1.9
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,176.75159235668787,-1.95
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,178.66242038216558,-2.0
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,180.5732484076433,-2.0
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,182.484076433121,-2.0
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,184.39490445859872,-2.0
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,186.30573248407643,-2.05
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,188.21656050955414,-2.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,190.12738853503186,-2.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,192.03821656050957,-2.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,193.94904458598728,-2.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,195.859872611465,-2.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,197.7707006369427,-2.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,199.68152866242042,-2.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,201.59235668789813,-2.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,203.50318471337584,-2.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,205.41401273885356,-2.1
