idx,ctype,inp_gain,out_gain,Ih_gmax,out_scale,Ih_midv,Ih_slope,tau_midv
0,C2,0.927974,1.063922,0.000000,1.000000,-49.351018,-0.200000,-51.717920
1,C3,0.100000,0.904364,0.000000,1.000000,-49.351018,-0.200000,-51.717920
2,L1,0.929797,0.155365,0.000000,1.000000,-49.351018,-0.200000,-51.717920
3,L2,0.949587,0.999530,0.000000,1.000000,-49.351018,-0.200000,-51.717920
4,L3,0.586732,0.100000,0.000000,1.000000,-49.351018,-0.200000,-51.717920
5,L4,0.950907,0.906177,0.000000,1.000000,-49.351018,-0.200000,-51.717920
6,L5,0.100000,0.904364,0.000000,1.000000,-49.351018,-0.200000,-51.717920
7,Mi1,0.958141,1.058581,0.000000,1.000000,-49.351018,-0.200000,-51.717920
8,Mi4,0.958141,1.058581,0.000000,1.000000,-49.351018,-0.200000,-51.717920
9,Mi9,1.029877,0.927218,47.873896,1.000000,-49.351018,-0.200000,-51.717920
10,R1-6,0.239556,0.994841,51.616050,1.000000,-49.351018,-0.200000,-51.717920
11,R7,0.847885,0.984198,0.000000,1.000000,-49.351018,-0.200000,-51.717920
12,R8,0.910481,0.974754,0.000000,1.000000,-49.351018,-0.200000,-51.717920
13,T1,0.100000,0.905130,0.000000,1.000000,-49.351018,-0.200000,-51.717920
14,T2,0.100000,0.100000,0.000000,1.000000,-49.351018,-0.200000,-51.717920
15,T2a,0.843372,1.006372,0.000000,1.000000,-49.351018,-0.200000,-51.717920
16,T3,0.843372,1.006372,0.000000,1.000000,-49.351018,-0.200000,-51.717920
17,T4a,0.100000,1.034453,0.000000,1.000000,-49.351018,-0.200000,-51.717920
18,T4b,0.984981,0.957262,0.000000,1.000000,-49.351018,-0.200000,-51.717920
19,T4c,0.900101,0.100000,0.000000,1.000000,-49.351018,-0.200000,-51.717920
20,T4d,0.100000,0.903395,0.388994,1.000000,-49.351018,-0.200000,-51.717920
21,T5a,0.847885,0.984198,0.000000,1.000000,-49.351018,-0.200000,-51.717920
22,T5b,1.000852,0.110750,0.000000,1.000000,-49.351018,-0.200000,-51.717920
23,T5c,0.239556,0.994841,51.616050,1.000000,-49.351018,-0.200000,-51.717920
24,T5d,0.847885,0.984198,0.000000,1.000000,-49.351018,-0.200000,-51.717920
25,Tm1,0.851400,0.959211,0.000000,1.000000,-49.351018,-0.200000,-51.717920
26,Tm2,0.929797,0.155365,0.000000,1.000000,-49.351018,-0.200000,-51.717920
27,Tm20,0.100000,0.100000,0.000000,1.000000,-49.351018,-0.200000,-51.717920
28,Tm21,0.961234,0.610154,0.382412,1.000000,-49.351018,-0.200000,-51.717920
29,Tm3,0.702479,0.100000,0.000000,1.000000,-49.351018,-0.200000,-51.717920
30,Tm4,0.100000,0.100000,0.000000,1.000000,-49.351018,-0.200000,-51.717920
31,Tm9,0.586732,0.100000,0.000000,1.000000,-49.351018,-0.200000,-51.717920
