idx,ctype,inp_gain,out_gain,Ih_gmax,out_scale,Ih_midv,Ih_slope,tau_midv
0,C2,0.400679,0.343175,0.000000,1.000000,-51.353475,-0.200000,-52.010287
1,C3,0.377517,0.473656,0.000000,1.000000,-51.353475,-0.200000,-52.010287
2,L1,0.685896,0.458575,0.000000,1.000000,-51.353475,-0.200000,-52.010287
3,L2,0.462722,0.471542,0.000000,1.000000,-51.353475,-0.200000,-52.010287
4,L3,0.337129,0.462378,0.000000,1.000000,-51.353475,-0.200000,-52.010287
5,L4,0.677936,0.515976,0.000000,1.000000,-51.353475,-0.200000,-52.010287
6,L5,0.377517,0.473656,0.000000,1.000000,-51.353475,-0.200000,-52.010287
7,Mi1,0.530603,0.434288,0.000000,1.000000,-51.353475,-0.200000,-52.010287
8,Mi4,0.530603,0.434288,0.000000,1.000000,-51.353475,-0.200000,-52.010287
9,Mi9,0.500577,0.327193,49.857283,1.000000,-51.353475,-0.200000,-52.010287
10,R1-6,0.586865,0.428614,54.167766,1.000000,-51.353475,-0.200000,-52.010287
11,R7,0.595753,0.577132,0.000000,1.000000,-51.353475,-0.200000,-52.010287
12,R8,0.697254,0.514845,0.000000,1.000000,-51.353475,-0.200000,-52.010287
13,T1,0.617603,0.565409,0.000000,1.000000,-51.353475,-0.200000,-52.010287
14,T2,0.361946,0.333717,0.000000,1.000000,-51.353475,-0.200000,-52.010287
15,T2a,0.349462,0.397489,0.000000,1.000000,-51.353475,-0.200000,-52.010287
16,T3,0.349462,0.397489,0.000000,1.000000,-51.353475,-0.200000,-52.010287
17,T4a,0.684641,0.663286,0.000000,1.000000,-51.353475,-0.200000,-52.010287
18,T4b,0.551765,0.525456,0.000000,1.000000,-51.353475,-0.200000,-52.010287
19,T4c,0.545327,0.468949,0.000000,1.000000,-51.353475,-0.200000,-52.010287
20,T4d,0.475785,0.618363,0.000000,1.000000,-51.353475,-0.200000,-52.010287
21,T5a,0.595753,0.577132,0.000000,1.000000,-51.353475,-0.200000,-52.010287
22,T5b,0.619803,0.677060,0.000000,1.000000,-51.353475,-0.200000,-52.010287
23,T5c,0.586865,0.428614,54.167766,1.000000,-51.353475,-0.200000,-52.010287
24,T5d,0.595753,0.577132,0.000000,1.000000,-51.353475,-0.200000,-52.010287
25,Tm1,0.401168,0.354748,0.000000,1.000000,-51.353475,-0.200000,-52.010287
26,Tm2,0.685896,0.458575,0.000000,1.000000,-51.353475,-0.200000,-52.010287
27,Tm20,0.361946,0.333717,0.000000,1.000000,-51.353475,-0.200000,-52.010287
28,Tm21,0.521600,0.514772,0.000000,1.000000,-51.353475,-0.200000,-52.010287
29,Tm3,0.555526,0.655219,0.000000,1.000000,-51.353475,-0.200000,-52.010287
30,Tm4,0.361946,0.333717,0.000000,1.000000,-51.353475,-0.200000,-52.010287
31,Tm9,0.337129,0.462378,0.000000,1.000000,-51.353475,-0.200000,-52.010287
