idx,ctype,inp_gain,out_gain,Ih_gmax,out_scale,Ih_midv,Ih_slope,tau_midv
46,Tm4,0.362839,0.365055,0.000000,1.199105,-49.087005,-0.200000,-47.867128
47,Tm5Y,0.341748,0.221598,0.000000,0.861553,-49.087005,-0.200000,-47.867128
48,Tm5a,0.418308,0.455087,0.000000,0.805059,-49.087005,-0.200000,-47.867128
49,Tm5b,0.424192,0.532020,0.000000,1.194592,-49.087005,-0.200000,-47.867128
50,Tm5c,0.761597,0.786839,0.000000,1.199855,-49.087005,-0.200000,-47.867128
51,Tm9,0.612319,0.313061,0.000000,1.185156,-49.087005,-0.200000,-47.867128
52,Tm16,0.586104,0.461558,0.000000,1.198913,-49.087005,-0.200000,-47.867128
53,Tm20,0.714168,0.732176,0.000000,1.199213,-49.087005,-0.200000,-47.867128
54,Tm28,0.265959,0.309730,0.000000,0.800041,-49.087005,-0.200000,-47.867128
55,Tm30,0.435623,0.473479,0.000000,0.800129,-49.087005,-0.200000,-47.867128
56,TmY3,0.222771,0.379750,0.000000,1.199343,-49.087005,-0.200000,-47.867128
57,TmY4,0.267407,0.346206,0.000000,1.190438,-49.087005,-0.200000,-47.867128
58,TmY5a,0.647954,0.527806,0.000000,0.958554,-49.087005,-0.200000,-47.867128
59,TmY9,0.712259,0.733785,0.000000,1.200102,-49.087005,-0.200000,-47.867128
60,TmY10,0.329037,0.379832,0.000000,1.199620,-49.087005,-0.200000,-47.867128
61,TmY13,0.693037,0.590247,0.000000,1.200074,-49.087005,-0.200000,-47.867128
62,TmY14,0.252987,0.292004,0.000000,0.803497,-49.087005,-0.200000,-47.867128
63,TmY15,0.244733,0.397667,0.000000,0.973886,-49.087005,-0.200000,-47.867128
64,TmY18,0.649528,0.793817,0.000000,1.149840,-49.087005,-0.200000,-47.867128
